일자,총수익지수_종가,총수익지수_대비,순가격지수_종가,순가격지수_대비,제로재투자지수_종가,제로재투자지수_대비,콜재투자지수_종가,콜재투자지수_대비,시장가격지수_종가,시장가격지수_대비,듀레이션,컨벡시티,YTM
"2019/06/27","185.03","-0.15","109.71","-0.10","179.61","-0.13","182.63","-0.13","111.59","-0.10","5.382","78.447","1.654"
"2019/06/26","185.18","-0.05","109.81","-0.03","179.74","-0.04","182.76","-0.04","111.69","-0.03","5.391","78.723","1.643"
"2019/06/25","185.23","-0.24","109.84","-0.16","179.78","-0.21","182.80","-0.21","111.72","-0.15","5.399","78.900","1.638"
"2019/06/24","185.47","0.02","110.00","0.01","179.99","0.02","183.01","0.02","111.87","0.00","5.407","79.113","1.612"
"2019/06/23","185.45","0.01","109.99","0.00","179.97","0.01","182.99","0.01","111.87","0.01","5.406","79.069","1.612"
"2019/06/22","185.44","0.01","109.99","0.00","179.96","0.01","182.98","0.01","111.86","0.00","5.406","79.068","1.612"
"2019/06/21","185.43","-0.21","109.99","-0.14","179.95","-0.18","182.97","-0.18","111.86","-0.13","5.407","79.085","1.612"
"2019/06/20","185.64","0.46","110.13","0.27","180.13","0.39","183.15","0.40","111.99","0.27","5.421","79.432","1.596"
"2019/06/19","185.18","0.26","109.86","0.15","179.74","0.22","182.75","0.22","111.72","0.15","5.398","78.844","1.634"
"2019/06/18","184.92","0.04","109.71","0.02","179.52","0.04","182.53","0.04","111.57","0.02","5.389","78.527","1.650"
"2019/06/17","184.88","-0.26","109.69","-0.17","179.48","-0.23","182.49","-0.23","111.55","-0.17","5.387","78.456","1.648"
"2019/06/16","185.14","0.00","109.86","0.00","179.71","0.01","182.72","0.01","111.72","0.01","5.397","78.818","1.629"
"2019/06/15","185.14","0.01","109.86","0.00","179.70","0.01","182.71","0.01","111.71","0.00","5.399","78.835","1.629"
"2019/06/14","185.13","0.36","109.86","0.21","179.69","0.31","182.70","0.31","111.71","0.22","5.402","78.891","1.629"
"2019/06/13","184.77","-0.13","109.65","-0.09","179.38","-0.12","182.39","-0.11","111.49","-0.09","5.376","78.062","1.652"
"2019/06/12","184.90","0.59","109.74","0.35","179.50","0.51","182.50","0.51","111.58","0.35","5.383","78.235","1.642"
"2019/06/11","184.31","-0.05","109.39","-0.04","178.99","-0.05","181.99","-0.05","111.23","-0.04","5.359","77.561","1.695"
"2019/06/10","184.36","-0.15","109.43","-0.09","179.04","-0.12","182.04","-0.12","111.27","-0.38","5.364","77.804","1.693"
"2019/06/09","184.51","0.01","109.52","-0.01","179.16","0.01","182.16","0.01","111.65","0.01","5.344","77.495","1.686"
"2019/06/08","184.50","0.01","109.53","0.00","179.15","0.00","182.15","0.01","111.64","0.00","5.311","77.028","1.686"
"2019/06/07","184.49","-0.01","109.53","-0.01","179.15","-0.01","182.14","-0.01","111.64","-0.01","5.313","77.051","1.686"
"2019/06/06","184.50","0.01","109.54","-0.01","179.16","0.01","182.15","0.01","111.65","0.00","5.318","77.136","1.688"
"2019/06/05","184.49","0.30","109.55","0.18","179.15","0.26","182.14","0.26","111.65","0.17","5.319","77.152","1.688"
"2019/06/04","184.19","0.02","109.37","0.00","178.89","0.02","181.88","0.02","111.48","0.01","5.295","76.340","1.713"
"2019/06/03","184.17","-0.12","109.37","-0.08","178.87","-0.10","181.86","-0.10","111.47","-0.09","5.294","76.304","1.714"
"2019/06/02","184.29","0.01","109.45","0.00","178.97","0.00","181.96","0.01","111.56","0.01","5.303","76.548","1.710"
"2019/06/01","184.28","0.01","109.45","0.00","178.97","0.01","181.95","0.01","111.55","0.00","5.303","76.537","1.710"
"2019/05/31","184.27","0.63","109.45","0.38","178.96","0.54","181.94","0.55","111.55","0.37","5.308","76.671","1.710"
"2019/05/30","183.64","-0.05","109.07","-0.04","178.42","-0.04","181.39","-0.05","111.18","-0.03","5.274","75.781","1.764"
"2019/05/29","183.69","0.47","109.11","0.28","178.46","0.40","181.44","0.41","111.21","0.28","5.275","75.793","1.757"
"2019/05/28","183.22","0.09","108.83","0.04","178.06","0.08","181.03","0.08","110.93","0.05","5.249","75.065","1.789"
"2019/05/27","183.13","-0.02","108.79","-0.02","177.98","-0.02","180.95","-0.02","110.88","-0.03","5.244","74.928","1.794"
"2019/05/26","183.15","0.01","108.81","0.00","178.00","0.01","180.97","0.01","110.91","0.01","5.247","74.991","1.792"
"2019/05/25","183.14","0.01","108.81","0.00","177.99","0.01","180.96","0.01","110.90","0.00","5.248","75.000","1.792"
"2019/05/24","183.13","0.06","108.81","0.03","177.98","0.05","180.95","0.05","110.90","0.03","5.250","75.033","1.792"
"2019/05/23","183.07","0.23","108.78","0.13","177.93","0.19","180.90","0.20","110.87","0.14","5.248","74.958","1.795"
"2019/05/22","182.84","0.03","108.65","0.01","177.74","0.03","180.70","0.03","110.73","0.01","5.236","74.651","1.813"
"2019/05/21","182.81","0.11","108.64","0.06","177.71","0.10","180.67","0.10","110.72","0.07","5.238","74.684","1.816"
"2019/05/20","182.70","-0.18","108.58","-0.11","177.61","-0.15","180.57","-0.15","110.65","-0.12","5.234","74.564","1.825"
"2019/05/19","182.88","0.01","108.69","-0.01","177.76","0.01","180.72","0.01","110.77","0.01","5.243","74.833","1.814"
"2019/05/18","182.87","0.01","108.70","0.00","177.75","0.00","180.71","0.01","110.76","0.00","5.242","74.820","1.814"
"2019/05/17","182.86","0.04","108.70","0.01","177.75","0.03","180.70","0.03","110.76","0.02","5.243","74.782","1.814"
"2019/05/16","182.82","0.32","108.69","0.19","177.72","0.28","180.67","0.28","110.74","0.20","5.239","74.652","1.816"
"2019/05/15","182.50","0.10","108.50","0.05","177.44","0.08","180.39","0.08","110.54","0.05","5.221","74.216","1.843"
"2019/05/14","182.40","0.10","108.45","0.06","177.36","0.09","180.31","0.09","110.49","0.06","5.224","74.254","1.849"
"2019/05/13","182.30","-0.01","108.39","-0.02","177.27","-0.01","180.22","-0.01","110.43","-0.02","5.226","74.235","1.859"
"2019/05/12","182.31","0.01","108.41","0.00","177.28","0.01","180.23","0.01","110.45","0.01","5.225","74.184","1.859"
"2019/05/11","182.30","0.01","108.41","0.00","177.27","0.01","180.22","0.01","110.44","0.00","5.226","74.194","1.859"
"2019/05/10","182.29","-0.12","108.41","-0.08","177.26","-0.10","180.21","-0.10","110.44","-0.08","5.227","74.222","1.859"
"2019/05/09","182.41","0.17","108.49","0.10","177.36","0.14","180.31","0.15","110.52","0.11","5.238","74.454","1.850"
"2019/05/08","182.24","0.08","108.39","0.04","177.22","0.07","180.16","0.07","110.41","0.04","5.221","74.049","1.863"
"2019/05/07","182.16","0.12","108.35","0.07","177.15","0.11","180.09","0.11","110.37","0.06","5.198","73.324","1.867"
"2019/05/06","182.04","0.01","108.28","-0.01","177.04","0.00","179.98","0.01","110.31","0.01","5.193","73.192","1.879"
"2019/05/05","182.03","0.01","108.29","0.00","177.04","0.01","179.97","0.01","110.30","0.01","5.194","73.200","1.879"
"2019/05/04","182.02","0.01","108.29","0.00","177.03","0.01","179.96","0.01","110.29","0.00","5.196","73.210","1.879"
"2019/05/03","182.01","-0.08","108.29","-0.06","177.02","-0.07","179.95","-0.08","110.29","-0.05","5.197","73.225","1.879"
"2019/05/02","182.09","-0.36","108.35","-0.22","177.09","-0.31","180.03","-0.30","110.34","-0.23","5.206","73.456","1.874"
"2019/05/01","182.45","0.01","108.57","0.00","177.40","0.01","180.33","0.00","110.57","0.00","5.202","73.658","1.845"
"2019/04/30","182.44","0.15","108.57","0.08","177.39","0.13","180.33","0.14","110.57","0.08","5.208","73.816","1.845"
"2019/04/29","182.29","0.09","108.49","0.05","177.26","0.08","180.19","0.08","110.49","0.04","5.199","73.642","1.860"
"2019/04/28","182.20","0.01","108.44","0.00","177.18","0.01","180.11","0.01","110.45","0.01","5.195","73.508","1.866"
"2019/04/27","182.19","0.01","108.44","0.00","177.17","0.00","180.10","0.00","110.44","0.00","5.195","73.499","1.866"
"2019/04/26","182.18","0.07","108.44","0.03","177.17","0.07","180.10","0.07","110.44","0.04","5.199","73.564","1.866"
"2019/04/25","182.11","0.24","108.41","0.14","177.10","0.20","180.03","0.21","110.40","0.14","5.198","73.533","1.871"
"2019/04/24","181.87","0.09","108.27","0.05","176.90","0.08","179.82","0.08","110.26","0.05","5.187","73.232","1.891"
"2019/04/23","181.78","0.10","108.22","0.05","176.82","0.08","179.74","0.08","110.21","0.06","5.187","73.232","1.900"
"2019/04/22","181.68","-0.20","108.17","-0.13","176.74","-0.17","179.66","-0.17","110.15","-0.14","5.182","73.094","1.906"
"2019/04/21","181.88","0.01","108.30","0.00","176.91","0.01","179.83","0.01","110.29","0.01","5.195","73.421","1.893"
"2019/04/20","181.87","0.01","108.30","0.00","176.90","0.01","179.82","0.01","110.28","0.00","5.195","73.423","1.893"
"2019/04/19","181.86","-0.09","108.30","-0.06","176.89","-0.08","179.81","-0.07","110.28","-0.05","5.198","73.466","1.893"
"2019/04/18","181.95","0.41","108.36","0.24","176.97","0.36","179.88","0.35","110.33","0.24","5.200","73.515","1.882"
"2019/04/17","181.54","-0.11","108.12","-0.08","176.61","-0.10","179.53","-0.10","110.09","-0.08","5.176","72.901","1.912"
"2019/04/16","181.65","-0.11","108.20","-0.07","176.71","-0.09","179.63","-0.09","110.17","-0.06","5.193","73.323","1.904"
"2019/04/15","181.76","-0.28","108.27","-0.18","176.80","-0.24","179.72","-0.24","110.23","-0.18","5.206","73.667","1.899"
"2019/04/14","182.04","0.01","108.45","0.00","177.04","0.01","179.96","0.01","110.41","0.00","5.221","74.066","1.876"
"2019/04/13","182.03","0.01","108.45","0.00","177.03","0.00","179.95","0.01","110.41","0.01","5.222","74.081","1.876"
"2019/04/12","182.02","-0.04","108.45","-0.04","177.03","-0.04","179.94","-0.04","110.40","-0.04","5.228","74.189","1.876"
"2019/04/11","182.06","0.02","108.49","0.01","177.07","0.02","179.98","0.02","110.44","0.01","5.222","73.874","1.873"
"2019/04/10","182.04","-0.05","108.48","-0.04","177.05","-0.04","179.96","-0.04","110.43","-0.03","5.222","73.819","1.873"
"2019/04/09","182.09","0.10","108.52","0.05","177.09","0.08","180.00","0.09","110.46","0.06","5.228","73.977","1.868"
"2019/04/08","181.99","0.18","108.47","0.11","177.01","0.16","179.91","0.16","110.40","0.10","5.210","73.653","1.873"
"2019/04/07","181.81","0.01","108.36","0.00","176.85","0.01","179.75","0.01","110.30","0.01","5.203","73.440","1.883"
"2019/04/06","181.80","0.01","108.36","-0.01","176.84","0.01","179.74","0.00","110.29","0.00","5.200","73.391","1.883"
"2019/04/05","181.79","-0.11","108.37","-0.07","176.83","-0.10","179.74","-0.09","110.29","-0.07","5.201","73.371","1.883"
"2019/04/04","181.90","0.05","108.44","0.02","176.93","0.05","179.83","0.04","110.36","0.02","5.200","73.301","1.872"
"2019/04/03","181.85","-0.21","108.42","-0.13","176.88","-0.18","179.79","-0.17","110.34","-0.12","5.205","73.421","1.876"
"2019/04/02","182.06","0.16","108.55","0.09","177.06","0.13","179.96","0.13","110.46","0.08","5.217","73.682","1.862"
"2019/04/01","181.90","-0.31","108.46","-0.20","176.93","-0.26","179.83","-0.26","110.38","-0.20","5.198","73.009","1.877"
"2019/03/31","182.21","0.01","108.66","0.00","177.19","0.01","180.09","0.01","110.58","0.01","5.219","73.570","1.854"
"2019/03/30","182.20","0.01","108.66","0.00","177.18","0.00","180.08","0.01","110.57","0.00","5.221","73.599","1.854"
"2019/03/29","182.19","-0.17","108.66","-0.11","177.18","-0.14","180.07","-0.15","110.57","-0.11","5.218","73.554","1.853"
"2019/03/28","182.36","0.36","108.77","0.21","177.32","0.31","180.22","0.31","110.68","0.22","5.230","73.812","1.844"
"2019/03/27","182.00","0.52","108.56","0.30","177.01","0.44","179.91","0.45","110.46","0.30","5.210","73.301","1.876"
"2019/03/26","181.48","-0.10","108.26","-0.06","176.57","-0.09","179.46","-0.08","110.16","-0.06","5.188","72.656","1.917"
"2019/03/25","181.58","0.25","108.32","0.14","176.66","0.22","179.54","0.22","110.22","0.14","5.198","72.983","1.918"
"2019/03/24","181.33","0.01","108.18","0.00","176.44","0.01","179.32","0.00","110.08","0.01","5.190","72.758","1.942"
"2019/03/23","181.32","0.01","108.18","0.00","176.43","0.01","179.32","0.01","110.07","0.00","5.191","72.771","1.942"
"2019/03/22","181.31","0.09","108.18","0.05","176.42","0.08","179.31","0.09","110.07","0.06","5.191","72.761","1.942"
"2019/03/21","181.22","0.48","108.13","0.28","176.34","0.41","179.22","0.41","110.01","0.29","5.184","72.527","1.944"
"2019/03/20","180.74","0.05","107.85","0.02","175.93","0.04","178.81","0.05","109.72","0.02","5.147","71.640","1.973"
"2019/03/19","180.69","0.13","107.83","0.07","175.89","0.11","178.76","0.11","109.70","0.08","5.149","71.596","1.970"
"2019/03/18","180.56","-0.06","107.76","-0.04","175.78","-0.05","178.65","-0.05","109.62","-0.05","5.144","71.439","1.977"
"2019/03/17","180.62","0.01","107.80","0.00","175.83","0.01","178.70","0.01","109.67","0.00","5.143","71.515","1.972"
"2019/03/16","180.61","0.01","107.80","0.00","175.82","0.01","178.69","0.01","109.67","0.01","5.145","71.528","1.972"
"2019/03/15","180.60","-0.07","107.80","-0.05","175.81","-0.06","178.68","-0.06","109.66","-0.05","5.145","71.533","1.971"
"2019/03/14","180.67","-0.02","107.85","-0.02","175.87","-0.02","178.74","-0.02","109.71","-0.01","5.141","71.237","1.964"
"2019/03/13","180.69","0.17","107.87","0.09","175.89","0.15","178.76","0.15","109.72","0.10","5.141","71.272","1.961"
"2019/03/12","180.52","-0.03","107.78","-0.03","175.74","-0.03","178.61","-0.03","109.62","-0.03","5.133","71.018","1.971"
"2019/03/11","180.55","-0.07","107.81","-0.04","175.77","-0.06","178.64","-0.05","109.65","-0.30","5.142","71.250","1.973"
"2019/03/10","180.62","0.01","107.85","0.00","175.83","0.01","178.69","0.01","109.95","0.00","5.121","70.543","1.968"
"2019/03/09","180.61","0.01","107.85","-0.01","175.82","0.01","178.68","0.01","109.95","0.00","5.086","70.026","1.967"
"2019/03/08","180.60","0.28","107.86","0.17","175.81","0.24","178.67","0.24","109.95","0.16","5.074","69.822","1.967"
"2019/03/07","180.32","0.10","107.69","0.05","175.57","0.09","178.43","0.09","109.79","0.06","5.058","69.390","1.985"
"2019/03/06","180.22","0.09","107.64","0.05","175.48","0.08","178.34","0.08","109.73","0.05","5.045","69.121","1.993"
"2019/03/05","180.13","0.11","107.59","0.05","175.40","0.08","178.26","0.09","109.68","0.06","5.051","69.201","2.001"
"2019/03/04","180.02","-0.29","107.54","-0.18","175.32","-0.24","178.17","-0.25","109.62","-0.19","5.050","69.071","2.004"
"2019/03/03","180.31","0.01","107.72","0.00","175.56","0.01","178.42","0.01","109.81","0.01","5.070","69.589","1.985"
"2019/03/02","180.30","0.01","107.72","0.00","175.55","0.01","178.41","0.01","109.80","0.02","5.070","69.581","1.985"
"2019/03/01","180.29","0.01","107.72","0.00","175.54","0.00","178.40","0.01","109.78","0.00","5.045","69.203","1.984"
"2019/02/28","180.28","-0.07","107.72","-0.05","175.54","-0.05","178.39","-0.05","109.78","-0.07","5.040","69.180","1.984"
"2019/02/27","180.35","0.07","107.77","0.03","175.59","0.06","178.44","0.06","109.85","0.03","5.038","69.232","1.977"
"2019/02/26","180.28","0.13","107.74","0.08","175.53","0.11","178.38","0.11","109.82","0.08","5.040","69.277","1.984"
"2019/02/25","180.15","-0.04","107.66","-0.04","175.42","-0.04","178.27","-0.03","109.74","-0.04","5.032","69.100","1.993"
"2019/02/24","180.19","0.01","107.70","0.00","175.46","0.01","178.30","0.00","109.78","0.01","5.032","69.052","1.987"
"2019/02/23","180.18","0.01","107.70","0.00","175.45","0.01","178.30","0.01","109.77","0.00","5.031","69.026","1.987"
"2019/02/22","180.17","0.05","107.70","0.02","175.44","0.04","178.29","0.05","109.77","0.03","5.033","69.068","1.987"
"2019/02/21","180.12","-0.16","107.68","-0.10","175.40","-0.13","178.24","-0.13","109.74","-0.10","5.033","69.074","1.988"
"2019/02/20","180.28","0.02","107.78","0.00","175.53","0.01","178.37","0.01","109.84","0.00","5.042","69.353","1.978"
"2019/02/19","180.26","-0.03","107.78","-0.02","175.52","-0.02","178.36","-0.03","109.84","-0.02","5.052","69.513","1.977"
"2019/02/18","180.29","-0.23","107.80","-0.15","175.54","-0.21","178.39","-0.20","109.86","-0.15","5.059","69.695","1.976"
"2019/02/17","180.52","0.01","107.95","-0.01","175.75","0.01","178.59","0.01","110.01","0.01","5.070","70.045","1.958"
"2019/02/16","180.51","0.00","107.96","0.00","175.74","0.01","178.58","0.01","110.00","0.01","5.067","69.996","1.958"
"2019/02/15","180.51","0.17","107.96","0.10","175.73","0.15","178.57","0.15","109.99","0.10","5.064","69.956","1.957"
"2019/02/14","180.34","0.05","107.86","0.02","175.58","0.04","178.42","0.04","109.89","0.03","5.043","69.158","1.967"
"2019/02/13","180.29","-0.03","107.84","-0.03","175.54","-0.03","178.38","-0.02","109.86","-0.02","5.041","69.151","1.973"
"2019/02/12","180.32","-0.20","107.87","-0.13","175.57","-0.17","178.40","-0.18","109.88","-0.13","5.045","69.178","1.967"
"2019/02/11","180.52","0.23","108.00","0.13","175.74","0.19","178.58","0.20","110.01","0.13","5.056","69.436","1.951"
"2019/02/10","180.29","0.01","107.87","0.00","175.55","0.01","178.38","0.01","109.88","0.01","5.045","69.082","1.963"
"2019/02/09","180.28","0.01","107.87","0.00","175.54","0.01","178.37","0.01","109.87","0.01","5.045","69.059","1.963"
"2019/02/08","180.27","0.21","107.87","0.12","175.53","0.19","178.36","0.19","109.86","0.12","5.035","68.969","1.963"
"2019/02/07","180.06","-0.06","107.75","-0.04","175.34","-0.06","178.17","-0.06","109.74","-0.06","5.031","68.806","1.981"
"2019/02/06","180.12","0.01","107.79","-0.01","175.40","0.01","178.23","0.01","109.80","0.01","5.039","69.009","1.979"
"2019/02/05","180.11","0.01","107.80","0.00","175.39","0.01","178.22","0.01","109.79","0.00","5.040","69.016","1.979"
"2019/02/04","180.10","0.01","107.80","0.00","175.38","0.01","178.21","0.01","109.79","0.01","5.043","69.044","1.979"
"2019/02/03","180.09","0.01","107.80","0.00","175.37","0.00","178.20","0.01","109.78","0.01","5.044","69.052","1.979"
"2019/02/02","180.08","0.01","107.80","0.00","175.37","0.01","178.19","0.01","109.77","0.00","5.045","69.051","1.979"
"2019/02/01","180.07","0.07","107.80","0.04","175.36","0.07","178.18","0.07","109.77","0.03","5.056","69.262","1.980"
"2019/01/31","180.00","0.36","107.76","0.21","175.29","0.31","178.11","0.31","109.74","0.21","5.054","69.184","1.986"
"2019/01/30","179.64","-0.04","107.55","-0.03","174.98","-0.04","177.80","-0.03","109.53","-0.04","5.037","68.737","2.010"
"2019/01/29","179.68","-0.08","107.58","-0.06","175.02","-0.07","177.83","-0.07","109.57","-0.05","5.033","68.705","2.004"
"2019/01/28","179.76","-0.17","107.64","-0.11","175.09","-0.14","177.90","-0.14","109.62","-0.12","5.026","68.474","1.997"
"2019/01/27","179.93","0.01","107.75","0.00","175.23","0.01","178.04","0.00","109.74","0.01","5.041","68.870","1.986"
"2019/01/26","179.92","0.01","107.75","0.00","175.22","0.01","178.04","0.01","109.73","0.01","5.043","68.883","1.986"
"2019/01/25","179.91","-0.09","107.75","-0.07","175.21","-0.09","178.03","-0.08","109.72","-0.07","5.045","68.920","1.986"
"2019/01/24","180.00","-0.04","107.82","-0.03","175.30","-0.03","178.11","-0.03","109.79","-0.03","5.057","69.257","1.982"
"2019/01/23","180.04","0.08","107.85","0.04","175.33","0.07","178.14","0.07","109.82","0.04","5.058","69.271","1.976"
"2019/01/22","179.96","0.24","107.81","0.14","175.26","0.21","178.07","0.21","109.78","0.15","5.055","69.190","1.977"
"2019/01/21","179.72","-0.18","107.67","-0.12","175.05","-0.16","177.86","-0.15","109.63","-0.12","5.044","68.892","1.995"
"2019/01/20","179.90","0.01","107.79","0.00","175.21","0.01","178.01","0.01","109.75","0.01","5.054","69.208","1.986"
"2019/01/19","179.89","0.01","107.79","0.00","175.20","0.01","178.00","0.01","109.74","0.00","5.054","69.203","1.986"
"2019/01/18","179.88","-0.21","107.79","-0.14","175.19","-0.18","177.99","-0.19","109.74","-0.13","5.054","69.213","1.986"
"2019/01/17","180.09","-0.05","107.93","-0.03","175.37","-0.05","178.18","-0.04","109.87","-0.03","5.064","69.479","1.971"
"2019/01/16","180.14","-0.05","107.96","-0.04","175.42","-0.04","178.22","-0.04","109.90","-0.04","5.064","69.546","1.967"
"2019/01/15","180.19","0.04","108.00","0.02","175.46","0.04","178.26","0.03","109.94","0.02","5.072","69.732","1.963"
"2019/01/14","180.15","0.13","107.98","0.07","175.42","0.11","178.23","0.12","109.92","0.07","5.075","69.776","1.966"
"2019/01/13","180.02","0.01","107.91","0.00","175.31","0.01","178.11","0.01","109.85","0.01","5.066","69.644","1.975"
"2019/01/12","180.01","0.01","107.91","-0.01","175.30","0.01","178.10","0.01","109.84","0.00","5.068","69.664","1.975"
"2019/01/11","180.00","-0.20","107.92","-0.13","175.29","-0.18","178.09","-0.18","109.84","-0.12","5.065","69.613","1.975"
"2019/01/10","180.20","0.12","108.05","0.07","175.47","0.10","178.27","0.11","109.96","0.06","5.079","69.932","1.961"
"2019/01/09","180.08","0.06","107.98","0.03","175.37","0.05","178.16","0.05","109.90","0.04","5.081","69.999","1.972"
"2019/01/08","180.02","-0.10","107.95","-0.07","175.32","-0.08","178.11","-0.08","109.86","-0.06","5.077","69.817","1.977"
"2019/01/07","180.12","-0.04","108.02","-0.03","175.40","-0.04","178.19","-0.04","109.92","-0.04","5.082","69.938","1.970"
"2019/01/06","180.16","0.01","108.05","-0.01","175.44","0.01","178.23","0.01","109.96","0.01","5.085","69.979","1.966"
"2019/01/05","180.15","0.01","108.06","0.00","175.43","0.01","178.22","0.01","109.95","0.00","5.086","69.996","1.966"
"2019/01/04","180.14","0.08","108.06","0.05","175.42","0.08","178.21","0.08","109.95","0.06","5.085","69.955","1.966"
"2019/01/03","180.06","-0.04","108.01","-0.03","175.34","-0.04","178.13","-0.04","109.89","-0.03","5.075","69.733","1.978"
"2019/01/02","180.10","0.10","108.04","0.05","175.38","0.08","178.17","0.08","109.92","0.05","5.066","69.339","1.979"
